textID,selected_text,processed_text,sentiment_score,sentiment_label,sentiment_encoded
0888d7dab7,"Sunny synday morning. Nicole is up later than usual, mommy got some sleep",sunny synday morning nicole later usual mommy got sleep,-0.125,negative,0
04d3c2d056,Browsing  find everything about university & interior design.,browsing find everything university interior design,0.0,neutral,2
8bbaca6e4b,I have not tweeted for SIXTEEN DAYS! I miss it =( I`ve been having fun though! =D Ingrid on mon was frakking awesome  BBQ today!,tweeted sixteen day miss ive fun though ingrid mon frakking awesome bbq today,0.40625,positive,1
4a9529e753, visit si fr joemar dito bataan (frm camiguin) & sum of my ofcmates& i are supposed to meet him this saturday  can`t luwas,visit si fr joemar dito bataan frm camiguin sum ofcmates supposed meet saturday cant luwas,0.0,neutral,2
8be2d4f69f,I am soo excited,soo excited,0.375,positive,1
d9c10546e6,Ugh,ugh,0.0,neutral,2
90be8eaffb,commercials,commercial,0.0,neutral,2
8ba332dbbd, we`ll test that theory  with no right arm to strum with.  Got a feelin I`ll be humming my new tunes for a while,well test theory right arm strum got feelin ill humming new tune,-0.003246753246753248,neutral,2
1086c26e82,That`s so cool.,thats cool,0.35,positive,1
b357b9e7d2,Amazing,amazing,0.6000000000000001,positive,1
0050eebd18,  tis very useful indeed esp. for newbies like me!,ti useful indeed esp newbie like,0.48750000000000004,positive,1
426cb788e5,Gonna go and see my sister at Mount Sinai ....  she`s there for at least another 24 hours.,gon na go see sister mount sinai shes least another 24 hour,-0.3,negative,0
d30d23e543, it was just the handle tg,handle tg,0.0,neutral,2
04a204382a,backe backe... MUFFINS!!!,backe backe muffin,0.0,neutral,2
2bc1a7126b,relaxing,relaxing,0.0,neutral,2
a2fb29c072,lasttt mondayyy of classs,lasttt mondayyy class,0.0,neutral,2
a2bbae6c4c,fun!,fun,0.375,positive,1
0ce30035ac,"I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday.",walked work thinking sitting bellagio time wednesday,0.0,neutral,2
b3505b0aa7,unfair,unfair,-0.5,negative,0
99fcc18a8d,Good Day,good day,0.7,positive,1
2b6bc6920b,My cuzin tried to kill me my legs are still movin and I`m sittin down!!,cuzin tried kill leg still movin im sittin,-0.24305555555555555,negative,0
d40dd3b17b," Aww, that`s sad.  I miss seeing you guys on the big screen.",aww thats sad miss seeing guy big screen,-0.06666666666666667,negative,0
5aa8a5280f, I knooww  & my hot water bottle iss in whangamata without me. ahhhhh,knooww hot water bottle iss whangamata without ahhhhh,0.25,positive,1
7dd57c2598," eeeeep so jealous ;) I`m at work  um, how can u receive Viva? Do they broadcast it online? :plz:",eeeeep jealous im work um u receive viva broadcast online plz,0.25,positive,1
0142108215,Thank you so much phaoloo !!!!,thank much phaoloo,0.48828125,positive,1
f4aba8da1c,thankful,thankful,0.0,neutral,2
9cf9045a3c,bad,bad,-0.6999999999999998,negative,0
1962095a32, rofl that`s what we like to hear,rofl thats like hear,0.8,positive,1
9acf7846ab,"frustrated,",frustrated,-0.7,negative,0
e4d58eb70f,SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP.,sleeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeep,0.0,neutral,2
791b4a40af, We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party,long think next weekend open going house warming party,-0.020833333333333332,neutral,2
0c415791d1,"Change of plans, working inside bar tonight",change plan working inside bar tonight,0.0,neutral,2
3bd0bff670,thanks,thanks,0.2,positive,1
c7f27553b8,good,good,0.7,positive,1
a717783c80,kill,kill,0.0,neutral,2
5a2add1cd8,Arghhhhhhhhh... i can`t keep up with these TwitterBones peeps,arghhhhhhhhh cant keep twitterbones peep,0.0,neutral,2
5999397144,Undervote is just going on  I`m all overalled up,undervote going im overalled,0.0,neutral,2
54a3eab849,making german apple slice  nom nom nom,making german apple slice nom nom nom,0.0,neutral,2
77b6b38e7e,Looks like its another night at the office lol,look like another night office lol,0.8,positive,1
dd6ea8c37a,hurts,hurt,0.0,neutral,2
af08dd0be5,Got about 2 hours sleep.,got 2 hour sleep,0.0,neutral,2
3cd447856a,painful,painful,-0.7,negative,0
d7765a3fd6,Lol..2 people in falcon..and boo one of them being becca,lol2 people falconand boo one becca,0.0,neutral,2
509033a1ff,i really need to earn money... so that i can watch the PCD concert,really need earn money watch pcd concert,0.2,positive,1
b09f14d65a,poor,poor,-0.4,negative,0
3160620b36,Mozzer cancelled tonight by the looks of it.,mozzer cancelled tonight look,0.0,neutral,2
b2e3ebc647,booo,booo,0.0,neutral,2
1f9644b008,morning tweat tweat twitter,morning tweat tweat twitter,0.0,neutral,2
1fee7a1358,Headed home ... Charlie`s at the vet,headed home charlies vet,0.0,neutral,2
42d3659c3d,i wanna b maliks from taking the stage,wan na b malik taking stage,0.0,neutral,2
8746563ae3,happy mothers day to all the mothers,happy mother day mother,0.8,positive,1
01fb29c047,"bored bored bored! wish i had something to do tomorrow, especially with the weather we`re to have!  not fair",bored bored bored wish something tomorrow especially weather fair,-0.395,negative,0
065e4c2dba,unfortunately!,unfortunately,-0.625,negative,0
d0380dbe70,about to go to leeds shopping,go leeds shopping,0.0,neutral,2
d0c092c3ee,"Sadly, I can`t view that site due to region restrictions",sadly cant view site due region restriction,-0.3125,negative,0
ed92ed183a,"tired,",tired,-0.4,negative,0
75d0302de7,YAY!,yay,0.0,neutral,2
96c5092f80,fun,fun,0.3,positive,1
ddbc8dba62,like,like,0.0,neutral,2
80b61dc4e6,New favorite thing.  No high fructose corn syrup....  sugar is so awesomely old school.,new favorite thing high fructose corn syrup sugar awesomely old school,0.1640909090909091,positive,1
37897b1693,dont waste my parents money.,dont waste parent money,-0.2,negative,0
7a4af13b01,I have nothing witty to say,nothing witty say,0.5,positive,1
000ceaec55, me too.,,0.0,neutral,2
97cd2255be,Hi ho  hi ho it`s off to work we go,hi ho hi ho work go,0.0,neutral,2
bebfd966a0,Thanks,thanks,0.2,positive,1
bebcdc05ad,welcome,welcome,0.8,positive,1
e2ea1af68e," Hey, Candis.",hey candis,0.0,neutral,2
25c3c99b1a,I was never a good stereotypical teen,never good stereotypical teen,-0.2833333333333333,negative,0
ee27c73f40,Happy,happy,0.8,positive,1
f90a6f5da0,sorry,sorry,-0.5,negative,0
49e9fe8b96,i want to go to singapore but my mother seems not,want go singapore mother seems,0.0,neutral,2
b34a3e3d72,JB on the front of factor x!!!!! wooh contest timeee,jb front factor x wooh contest timeee,0.0,neutral,2
0a96d05fdf, so u aren`t going to be in Chicago,u arent going chicago,0.0,neutral,2
ab3f55a84d,love,love,0.5,positive,1
0437867c21,So tired.,tired,-0.4,negative,0
80ea9ba96f,had a lovely breakfast,lovely breakfast,0.5,positive,1
4914c3c579,fun,fun,0.3,positive,1
33bb4fcc72, Why thank you... Us Mami`s are bringin` sexy back...,thank u mamis bringin sexy back,0.25,positive,1
f0da745521,lucky! that`s awesome,lucky thats awesome,0.7083333333333333,positive,1
351d279fba,"Oh god, a moth was living in a **** power outlet!  (Actually, my PowerSquid.)",oh god moth living power outlet actually powersquid,0.0,neutral,2
b5237966b8,"I am craving Burrito Boys - Large halibut, with everything on it, no jalepenos, 1 line hot sauce. Can anybody hook me up?",craving burrito boy large halibut everything jalepenos 1 line hot sauce anybody hook,0.23214285714285715,positive,1
55cec41587,Oh is that time for real?,oh time real,0.2,positive,1
2cbc372326,So now we`ll pay more in sales tax...great.  Even worse Mom and Pop businesses have to double what they pay in business licenses.,well pay sale taxgreat even worse mom pop business double pay business license,0.033333333333333326,neutral,2
8997a62a75,"I love  very much  I called him,",love much called,0.38,positive,1
bce5834e03,I misses my bed,miss bed,0.0,neutral,2
a9b9f7a878,awesome,awesome,1.0,positive,1
d72edc0bb2,No TV and no internet make Catherine something something?,tv internet make catherine something something,0.0,neutral,2
2fdd2501d1,Anyone have some advice??? I need it!!,anyone advice need,0.0,neutral,2
5fcaa99ec8,Of course there are none left in my size,course none left size,0.0,neutral,2
3dfd82c60f,I`m dreading hearing even worse news tonight,im dreading hearing even worse news tonight,-0.4,negative,0
16f31448e1,"so now that I have a whole 20 followers, 5 of them actual people, I don`t know what to write in here anymore",whole 20 follower 5 actual people dont know write anymore,0.1,positive,1
bab04dc463,haappy bank holiday  2 weeeeks. aah!,haappy bank holiday 2 weeeeks aah,0.0,neutral,2
109b636fa5,  I thought  was against licensing stores bc it takes away from the experience they want to provide,thought licensing store bc take away experience want provide,0.0,neutral,2
cc29d748cb,_a_michael It doesn`t look like you`re tired in the pic.  Don`t work too hard.,amichael doesnt look like youre tired pic dont work hard,-0.3458333333333333,negative,0
bf4b4c0f0b,so I slept in a little...well a lot. whooops,slept littlewell lot whooops,0.0,neutral,2
64b297c15e,cute,cute,0.5,positive,1
bc1fbaf4a1,Good,good,0.7,positive,1
f59d8d766f,suck.,suck,0.0,neutral,2
8a1bf14c15," Well I will be making beds, creating noise & cleaning cleaning all day long.  With music & a smile  x",well making bed creating noise cleaning cleaning day long music smile x,0.125,positive,1
acfcaea70b,"  Bit of New Scientist, this weeks an last weeks, and Watership Down",bit new scientist week last week watership,-0.0063973063973064015,neutral,2
97e53162ff, dear oh dear.....,dear oh dear,0.0,neutral,2
c0b7788e74,my monday running so fast!,monday running fast,0.25,positive,1
15c531b290,lame ****,lame,-0.5,negative,0
23efa13d7c,happy mommah`s day to your moms  http://plurk.com/p/stqya,happy mommahs day mom,0.8,positive,1
c44b286776,_Cal Work or...(hehe mind in the gutter)! I`m sittin here doin this student loan thing.,cal work orhehe mind gutter im sittin doin student loan thing,0.0,neutral,2
29ed43caca,good,good,0.7,positive,1
6693f9c143, you`re surrounded by them! I have no official nieces/nephews yet,youre surrounded official niecesnephews yet,0.0,neutral,2
94e0c7c638,Cant wait for DTE in Michigan this summer you guys are great look for me in the customized NKOTB Track Jacket,cant wait dte michigan summer guy great look customized nkotb track jacket,0.8,positive,1
6114b48cb9,dumb,dumb,-0.375,negative,0
32463a2751,meetings are overrated.,meeting overrated,0.0,neutral,2
65ed990460,love,love,0.5,positive,1
505f50a90d,considered,considered,0.0,neutral,2
481e268403, I know.  I am definitely going to try and see Up this weekend.,know definitely going try see weekend,0.0,neutral,2
5ce968f9be,Nice!!!!!!!! I WILL be there,nice,1.0,positive,1
52ad93b3fe,I miss her,miss,0.0,neutral,2
e892068fd3," lol that just totally made me laugh, which made my day",lol totally made laugh made day,0.3666666666666667,positive,1
226adfd977,tonight was fun,tonight fun,0.3,positive,1
47f11efc72, this creepy guy when I was walking the dog  I`ve had my fill of creepers for the day,creepy guy walking dog ive fill creeper day,-0.5,negative,0
d7b1ac80c4,Good morning!,good morning,0.875,positive,1
401cc22f49,is on facebook,facebook,0.0,neutral,2
583bae2083,I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...,get drive dad airport fly vega wsop wan na go vega,0.8,positive,1
f003be5308,Franco made breakfast for Mom. Here he`s trying to cut the strawberries (only safe knife  #fb http://twitpic.com/4wsmw,franco made breakfast mom he trying cut strawberry safe knife fb,0.25,positive,1
49ce2570e5," http://twitpic.com/4w9h2 better in person had to send u this, I feel like mouse from 'The American Tail' . Over in RI!",better person send u feel like mouse american tail ri,0.25,positive,1
0693a85163,Stuck with my advisory the whole day.... This should be boring. Except fun.,stuck advisory whole day boring except fun,-0.16666666666666666,negative,0
4b273cd32a, Thank you! You should know that I am both happy and sad (all at the same time) to know that. You`ve got 'The Right Stuff',thank know happy sad time know youve got right stuff,0.14642857142857144,positive,1
22003c0e96,"_merchant I agree, but teenage daughter will be spending my money on the movie of their concert this week.",merchant agree teenage daughter spending money movie concert week,0.0,neutral,2
0fe049b7ea,Someone out there will soon  be the lucky recipient of my 5000th Tweet. Oh wait. ****. THIS was it!,someone soon lucky recipient 5000th tweet oh wait,0.41666666666666663,positive,1
3d1184dabd,Good,good,0.7,positive,1
c2392d49e0, one of our governors is one of the directors of the company,one governor one director company,0.0,neutral,2
a25ccabf06,no internet for a week or longer,internet week longer,0.0,neutral,2
9b3fcf1668,Too hot,hot,0.25,positive,1
d7746b6b68,Is listening to P!nk tunage and trying to teach my cat to dance to it... I think she`s getting it we can be backing dancers by next tour,listening pnk tunage trying teach cat dance think shes getting backing dancer next tour,0.0,neutral,2
86c20cf6ee,I sure she can,sure,0.5,positive,1
393b22b6c0,"Getting ready for work and the sun is shining, plus it`s the w/e! Bgt tonight..... what am I gonna do after it`s finished?!",getting ready work sun shining plus bgt tonight gon na finished,0.3125,positive,1
3c03dc0dd0,"this aztec mask is harder then i thought! but u kno what, i think i did a pretty good job for not being an artist",aztec mask harder thought u kno think pretty good job artist,0.27499999999999997,positive,1
25e2db9995,"Listenin to some old school new found glory. Hedro, gimi a high school band i can down load. Besides home grown....",listenin old school new found glory hedro gimi high school band load besides home grown,0.0602020202020202,positive,1
d17a3a37e1,"Kelly Kelly pays your bills @ 12:15, Kaden pays em @ 5:15 and  just wants you to follow him. lol He dosent get to pay bills",kelly kelly pay bill 1215 kaden pay em 515 want follow lol dosent get pay bill,0.5,positive,1
58f1b52257,i want to gooo,want gooo,0.0,neutral,2
32489d483d,spamming,spamming,0.0,neutral,2
00d907ce33,Hope she LOVES it!,hope love,0.0,neutral,2
a7f2db128a,Ugh fun concert  screen cracked on phone again because it fell... =\,ugh fun concert screen cracked phone fell,0.3,positive,1
